Gene	DMSO	PTX	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff	Rank	RandomIndex	Label	group	rank
ARRB1	0.0734249644273561	-0.211948823395019	408	ARRB1	ARRB1	408	0.0734249644273561	-0.211948823395019	-0.285373787822376	4001	8253		none	1
ZNF562	-0.513911174351367	0.0255018658137233	54811	ZNF562	ZNF562	54811	-0.513911174351367	0.0255018658137233	0.53941304016509	15858	11643		none	1
HTATIP2	0.473373497623445	0.496344528215673	10553	HTATIP2	HTATIP2	10553	0.473373497623445	0.496344528215673	0.0229710305922282	8560	3429		none	1
KLK2	0.359389664254791	0.388279643591501	3817	KLK2	KLK2	3817	0.359389664254791	0.388279643591501	0.0288899793367101	8663	1132		none	1
PTPN9	-0.126705216311949	-0.99299367908004	5780	PTPN9	PTPN9	5780	-0.126705216311949	-0.99299367908004	-0.86628846276809	490	6672		none	1
TSSK2	0.160982107716993	0.67843271647247	23617	TSSK2	TSSK2	23617	0.160982107716993	0.67843271647247	0.517450608755477	15661	10237		none	1
SLC2A3	-0.0310465925948352	-0.716320158403777	6515	SLC2A3	SLC2A3	6515	-0.0310465925948352	-0.716320158403777	-0.685273565808942	965	17773		none	1
ZNF33B	-0.377645242348097	-0.492727134262432	7582	ZNF33B	ZNF33B	7582	-0.377645242348097	-0.492727134262432	-0.115081891914335	6384	1029		none	1
KIF18A	0.205288970966668	-0.014399893382073	81930	KIF18A	KIF18A	81930	0.205288970966668	-0.014399893382073	-0.219688864348741	4820	2104		none	1
CTF1	-0.0963458569222851	-0.0630378493641002	1489	CTF1	CTF1	1489	-0.0963458569222851	-0.0630378493641002	0.0333080075581849	8743	6081		none	1
TRIO	-0.265396143017166	-0.714568578173787	7204	TRIO	TRIO	7204	-0.265396143017166	-0.714568578173787	-0.449172435156622	2325	17654		none	1
GPR142	-0.537404256607429	-0.754397989490519	350383	GPR142	GPR142	350383	-0.537404256607429	-0.754397989490519	-0.216993732883089	4854	5266		none	1
PIGN	0.57243195785777	1.25889117355875	23556	PIGN	PIGN	23556	0.57243195785777	1.25889117355875	0.686459215700984	16826	7745		none	1
DLGAP2	0.664406163906633	0.0682468966567664	9228	DLGAP2	DLGAP2	9228	0.664406163906633	0.0682468966567664	-0.596159267249867	1357	16480		none	1
PCDHGB5	-0.066679785655899	0.518658137232503	56101	PCDHGB5	PCDHGB5	56101	-0.066679785655899	0.518658137232503	0.585337922888402	16191	1323		none	1
HSBP1L1	0.174669250098392	0.279068616251618	440498	HSBP1L1	HSBP1L1	440498	0.174669250098392	0.279068616251618	0.104399366153226	9925	8346		none	1
ENTPD8	-0.170212830371469	0.254390373924301	377841	ENTPD8	ENTPD8	377841	-0.170212830371469	0.254390373924301	0.424603204295771	14723	3518		none	1
BSX	-0.264705882352941	-0.638146371182697	390259	BSX	BSX	390259	-0.264705882352941	-0.638146371182697	-0.373440488829756	3028	11414		none	1
HDAC10	0.0140392358693349	0.526502170436372	83933	HDAC10	HDAC10	83933	0.0140392358693349	0.526502170436372	0.512462934567037	15619	5308		none	1
GSC2	-0.206493899670007	-0.0415771837636128	2928	GSC2	GSC2	2928	-0.206493899670007	-0.0415771837636128	0.164916715906394	10911	3194		none	1
SLC25A29	-0.0774030456238079	-0.707828802071434	123096	SLC25A29	SLC25A29	123096	-0.0774030456238079	-0.707828802071434	-0.630425756447626	1167	17122		none	1
DOCK7	0.106051890648179	0.0107341405833524	85440	DOCK7	DOCK7	85440	0.106051890648179	0.0107341405833524	-0.0953177500648266	6687	13430		none	1
SP100	-0.0367927098785989	0.336078744954687	6672	SP100	SP100	6672	-0.0367927098785989	0.336078744954687	0.372871454833286	14078	7649		none	1
YDJC	0.09932184917199	-0.238123524484045	150223	YDJC	YDJC	150223	0.09932184917199	-0.238123524484045	-0.337445373656035	3407	10598		none	1
RAB3A	0.222303290847991	0.230576498362653	5864	RAB3A	RAB3A	5864	0.222303290847991	0.230576498362653	0.00827320751466201	8338	7206		none	1
ABHD12	-0.367321606975266	0.124876247048968	26090	ABHD12	ABHD12	26090	-0.367321606975266	0.124876247048968	0.492197854024234	15416	1442		none	1
IRGM	0.0512185522690806	-0.0736425253217577	345611	IRGM	IRGM	345611	0.0512185522690806	-0.0736425253217577	-0.124861077590838	6236	15110		none	1
ANXA11	0.173352305410069	0.739357246211256	311	ANXA11	ANXA11	311	0.173352305410069	0.739357246211256	0.566004940801187	16059	7787		none	1
hsa-mir-644a	0.309951257909237	0.0719252151397456	693229	hsa-mir-644a	hsa-mir-644a	693229	0.309951257909237	0.0719252151397456	-0.238026042769491	4574	16343		none	1
ADORA1	0.204934758257395	0.026892468205011	134	ADORA1	ADORA1	134	0.204934758257395	0.026892468205011	-0.178042290052384	5411	11951		none	1
HDX	0.216160576428204	0.455144314979819	139324	HDX	HDX	139324	0.216160576428204	0.455144314979819	0.238983738551615	12082	16177		none	1
C2orf50	0.124092519148679	0.236173939532404	130813	C2orf50	C2orf50	130813	0.124092519148679	0.236173939532404	0.112081420383726	10057	7840		none	1
hsa-mir-7162	-0.3840937301323	0.150982408042038	102466227	hsa-mir-7162	hsa-mir-7162	102466227	-0.3840937301323	0.150982408042038	0.535076138174338	15815	5354		none	1
IVL	0.0564348642184615	0.325923387403854	3713	IVL	IVL	3713	0.0564348642184615	0.325923387403854	0.269488523185392	12548	4571		none	1
SYNJ2	-0.201601525839363	0.0766697128931536	8871	SYNJ2	SYNJ2	8871	-0.201601525839363	0.0766697128931536	0.278271238732517	12677	10390		none	1
NLRP4	-0.246641034180013	-0.277473155129084	147945	NLRP4	NLRP4	147945	-0.246641034180013	-0.277473155129084	-0.0308321209490712	7711	16179		none	1
TEX33	-0.0745269595228725	0.433173406442769	339669	TEX33	TEX33	339669	-0.0745269595228725	0.433173406442769	0.507700365965641	15563	7757		none	1
GAS8	-0.298065453664739	0.040278729723555	2622	GAS8	GAS8	2622	-0.298065453664739	0.040278729723555	0.338344183388294	13617	2872		none	1
TPRA1	-0.462626017983107	-0.231703602162821	131601	TPRA1	TPRA1	131601	-0.462626017983107	-0.231703602162821	0.230922415820286	11948	3384		none	1
DOHH	-0.224912960552209	-0.132187190617622	83475	DOHH	DOHH	83475	-0.224912960552209	-0.132187190617622	0.0927257699345861	9719	1199		none	1
C1QTNF4	-0.197260149556477	-0.68684791714264	114900	C1QTNF4	C1QTNF4	114900	-0.197260149556477	-0.68684791714264	-0.489587767586162	2009	520		none	1
MYH7	-0.051191305137598	0.0764260147741985	4625	MYH7	MYH7	4625	-0.051191305137598	0.0764260147741985	0.127617319911796	10294	16820		none	1
ARSB	-0.387363385910206	-0.252966263041657	411	ARSB	ARSB	411	-0.387363385910206	-0.252966263041657	0.134397122868548	10418	4466		none	1
SPG20	-0.652720171959674	-0.0915276825832001	23111	SPG20	SPG20	23111	-0.652720171959674	-0.0915276825832001	0.561192489376474	16023	51		none	1
ZNF568	0.40752626320729	0.482027263727058	374900	ZNF568	ZNF568	374900	0.40752626320729	0.482027263727058	0.074501000519768	9454	17024		none	1
OCEL1	0.272982955405528	0.407775493107913	79629	OCEL1	OCEL1	79629	0.272982955405528	0.407775493107913	0.134792537702385	10427	14488		none	1
OR6C70	-0.170624564802761	0.0807326174701089	390327	OR6C70	OR6C70	390327	-0.170624564802761	0.0807326174701089	0.25135718227287	12265	6800		none	1
EFCAB6	0.0408343677151767	-0.509595613433859	64800	EFCAB6	EFCAB6	64800	0.0408343677151767	-0.509595613433859	-0.550429981149036	1592	2557		none	1
R3HDML	-0.434167902879114	-0.397532556545579	140902	R3HDML	R3HDML	140902	-0.434167902879114	-0.397532556545579	0.0366353463335344	8803	10969		none	1
ZNF507	-0.0751627259241319	-0.368456324727744	22847	ZNF507	ZNF507	22847	-0.0751627259241319	-0.368456324727744	-0.293293598803612	3903	14875		none	1
DNASE2B	-0.259674245405831	0.363810829335161	58511	DNASE2B	DNASE2B	58511	-0.259674245405831	0.363810829335161	0.623485074740992	16467	409		none	1
H2BFWT	-0.406133632042627	-0.478409869773818	158983	H2BFWT	H2BFWT	158983	-0.406133632042627	-0.478409869773818	-0.0722762377311912	7019	13193		none	1
AATK	-0.326057340074476	0.430774503084304	9625	AATK	AATK	9625	-0.326057340074476	0.430774503084304	0.75683184315878	17163	5514		none	1
CFHR5	-0.198353062274833	-0.363289163049273	81494	CFHR5	CFHR5	81494	-0.198353062274833	-0.363289163049273	-0.16493610077444	5633	4906		none	1
MT1H	-0.585480306378856	-0.65798492117889	4496	MT1H	MT1H	4496	-0.585480306378856	-0.65798492117889	-0.0725046148000335	7013	9068		none	1
FOXD2	-0.267878659441131	-0.370169827126647	2306	FOXD2	FOXD2	2306	-0.267878659441131	-0.370169827126647	-0.102291167685516	6564	13242		none	1
TAC1	-0.0513578153855469	-0.33345899017592	6863	TAC1	TAC1	6863	-0.0513578153855469	-0.33345899017592	-0.282101174790373	4047	5109		none	1
PSG1	-0.108255880839212	0.356469423501637	5669	PSG1	PSG1	5669	-0.108255880839212	0.356469423501637	0.464725304340849	15174	4369		none	1
RALBP1	-0.0843086797251067	-0.421750057116747	10928	RALBP1	RALBP1	10928	-0.0843086797251067	-0.421750057116747	-0.33744137739164	3408	5213		none	1
CCND1	-0.559080863431322	-0.60562790343462	595	CCND1	CCND1	595	-0.559080863431322	-0.60562790343462	-0.0465470400032983	7448	649		none	1
LRRC37A	-0.246544155490297	-1.05304241870383	9884	LRRC37A	LRRC37A	9884	-0.246544155490297	-1.05304241870383	-0.806498263213534	606	11761		none	1
INPPL1	-0.115903242408646	0.0760490442464397	3636	INPPL1	INPPL1	3636	-0.115903242408646	0.0760490442464397	0.191952286655086	11349	15115		none	1
ZAK	0.369985770942448	0.320546797654406	51776	ZAK	ZAK	51776	0.369985770942448	0.320546797654406	-0.0494389732880423	7400	2697		none	1
ATF5	0.300287608610094	0.975477876780139	22809	ATF5	ATF5	22809	0.300287608610094	0.975477876780139	0.675190268170045	16774	10757		none	1
CWF19L1	-0.287932548212285	-0.15353362272485	55280	CWF19L1	CWF19L1	55280	-0.287932548212285	-0.15353362272485	0.134398925487436	10419	1446		none	1
HIST1H1D	-0.910629408737247	-0.597669636737492	3007	HIST1H1D	HIST1H1D	3007	-0.910629408737247	-0.597669636737492	0.312959771999755	13235	13315		none	1
USMG5	0.205782446792407	0.362851267991775	84833	USMG5	USMG5	84833	0.205782446792407	0.362851267991775	0.157068821199368	10788	2937		none	1
C17orf59	0.00596591081105628	0.339532404234255	54785	C17orf59	C17orf59	54785	0.00596591081105628	0.339532404234255	0.333566493423199	13558	1367		none	1
BPIFB3	-0.00659168659743877	0.264736120630569	359710	BPIFB3	BPIFB3	359710	-0.00659168659743877	0.264736120630569	0.271327807228008	12571	4428		none	1
DEFB4B	-0.142669007901668	-0.396199832457543	100289462	DEFB4B	DEFB4B	100289462	-0.142669007901668	-0.396199832457543	-0.253530824555875	4385	12855		none	1
MVB12B	-0.150110502255457	0.294090320615338	89853	MVB12B	MVB12B	89853	-0.150110502255457	0.294090320615338	0.444200822870795	14941	9152		none	1
UQCR11	-0.434622021737156	0.140343462036402	10975	UQCR11	UQCR11	10975	-0.434622021737156	0.140343462036402	0.574965483773558	16124	2738		none	1
CCDC171	0.116175713723472	-0.31309496611073	203238	CCDC171	CCDC171	203238	0.116175713723472	-0.31309496611073	-0.429270679834202	2493	15705		none	1
ATP5J2-PTCD1	0.154170324846356	0.69035107760262	100526740	ATP5J2-PTCD1	ATP5J2-PTCD1	100526740	0.154170324846356	0.69035107760262	0.536180752756263	15821	1014		none	1
NECAB3	0.0875389785353153	0.101104257101516	63941	NECAB3	NECAB3	63941	0.0875389785353153	0.101104257101516	0.0135652785662002	8420	6890		none	1
PPM1K	-0.0170806212345978	0.20178204249486	152926	PPM1K	PPM1K	152926	-0.0170806212345978	0.20178204249486	0.218862663729457	11754	5179		none	1
NEK9	0.627592261814659	0.783184829792095	91754	NEK9	NEK9	91754	0.627592261814659	0.783184829792095	0.155592567977436	10761	17281		none	1
FMN1	-0.0218609790802579	-0.265299672530653	342184	FMN1	FMN1	342184	-0.0218609790802579	-0.265299672530653	-0.243438693450395	4512	13632		none	1
CHRNB1	-0.450728103902395	0.0498324575432183	1140	CHRNB1	CHRNB1	1140	-0.450728103902395	0.0498324575432183	0.500560561445613	15494	8255		none	1
MMAB	-0.584935363749205	-0.565684258624629	326625	MMAB	MMAB	326625	-0.584935363749205	-0.565684258624629	0.0192511051245765	8512	6649		none	1
AZI1	-0.185998001877025	0.40967938466225	22994	AZI1	AZI1	22994	-0.185998001877025	0.40967938466225	0.595677386539274	16266	15618		none	1
RUNDC3B	0.219000333020496	0.175196100830097	154661	RUNDC3B	RUNDC3B	154661	0.219000333020496	0.175196100830097	-0.0438042321903991	7487	15285		none	1
hsa-mir-890	0.346099119009415	0.452897722945701	100126303	hsa-mir-890	hsa-mir-890	100126303	0.346099119009415	0.452897722945701	0.106798603936286	9973	3926		none	1
ZNF699	-0.579395113681087	-0.803518391592415	374879	ZNF699	ZNF699	374879	-0.579395113681087	-0.803518391592415	-0.224123277911328	4752	2361		none	1
C15orf65	-0.440283370167419	-0.57828802071434	145788	C15orf65	C15orf65	145788	-0.440283370167419	-0.57828802071434	-0.138004650546922	6029	15265		none	1
ENTHD1	0.626351003602676	0.362211560429518	150350	ENTHD1	ENTHD1	150350	0.626351003602676	0.362211560429518	-0.264139443173158	4246	561		none	1
DLX4	0.492688686385517	0.993412535221994	1748	DLX4	DLX4	1748	0.492688686385517	0.993412535221994	0.500723848836477	15496	1150		none	1
BCAT1	-0.540916109109624	-0.86714644733836	586	BCAT1	BCAT1	586	-0.540916109109624	-0.86714644733836	-0.326230338228735	3521	15847		none	1
SLC2A6	0.31095031939693	-0.0813647094661488	11182	SLC2A6	SLC2A6	11182	0.31095031939693	-0.0813647094661488	-0.392315028863079	2850	12274		none	1
USP22	0.272474342284521	0.879102886299596	23326	USP22	USP22	23326	0.272474342284521	0.879102886299596	0.606628544015076	16348	15032		none	1
CERS3	-0.398050316369471	-0.812162059249105	204219	CERS3	CERS3	204219	-0.398050316369471	-0.812162059249105	-0.414111742879634	2629	5218		none	1
FADS1	-0.167654627471163	-0.865547178432717	3992	FADS1	FADS1	3992	-0.167654627471163	-0.865547178432717	-0.697892550961553	911	4899		none	1
TBC1D19	0.0326874754018952	-0.189703754474145	55296	TBC1D19	TBC1D19	55296	0.0326874754018952	-0.189703754474145	-0.22239122987604	4780	8658		none	1
ZBTB45	0.266631346311041	0.194768106008682	84878	ZBTB45	ZBTB45	84878	0.266631346311041	0.194768106008682	-0.0718632403023594	7028	4982		none	1
FAM9C	0.171214919318216	0.706039144010357	171484	FAM9C	FAM9C	171484	0.171214919318216	0.706039144010357	0.534824224692141	15811	1520		none	1
SCARB2	-0.451454694075263	0.0151789658061077	950	SCARB2	SCARB2	950	-0.451454694075263	0.0151789658061077	0.46663365988137	15190	11921		none	1
NR2E1	-0.105997396385214	-0.326917218795217	7101	NR2E1	NR2E1	7101	-0.105997396385214	-0.326917218795217	-0.220919822410004	4803	3354		none	1
TP53BP2	-0.148841996911992	-0.226113776559287	7159	TP53BP2	TP53BP2	7159	-0.148841996911992	-0.226113776559287	-0.0772717796472955	6947	15576		none	1
SRD5A2	-0.34219369683025	-0.292083618917067	6716	SRD5A2	SRD5A2	6716	-0.34219369683025	-0.292083618917067	0.0501100779131839	9053	7523		none	1
TGFBRAP1	-0.292676576549302	-0.885157261442388	9392	TGFBRAP1	TGFBRAP1	9392	-0.292676576549302	-0.885157261442388	-0.592480684893086	1371	7224		none	1
SCN8A	0.451212497350973	0.253861092072196	6334	SCN8A	SCN8A	6334	0.451212497350973	0.253861092072196	-0.197351405278778	5140	8217		none	1
CYB5B	-0.0930610638491114	-0.662059249105171	80777	CYB5B	CYB5B	80777	-0.0930610638491114	-0.662059249105171	-0.56899818525606	1487	7094		none	1
METTL9	0.199327904090097	0.107360444749067	51108	METTL9	METTL9	51108	0.199327904090097	0.107360444749067	-0.0919674593410301	6731	3275		none	1
hsa-mir-1296	0.764615058581333	1.12276292742365	100302150	hsa-mir-1296	hsa-mir-1296	100302150	0.764615058581333	1.12276292742365	0.358147868842321	13895	75		none	1
MDM4	0.0727468135993461	0.424263193968472	4194	MDM4	MDM4	4194	0.0727468135993461	0.424263193968472	0.351516380369126	13806	13387		none	1
ADSL	-0.15167872604523	-0.250681593176453	158	ADSL	ADSL	158	-0.15167872604523	-0.250681593176453	-0.0990028671312225	6628	18038		none	1
CPSF4L	-0.00352517332203082	0.128828725915772	642843	CPSF4L	CPSF4L	642843	-0.00352517332203082	0.128828725915772	0.132353899237803	10383	2433		none	1
NFYA	-0.436983439798977	-0.630835427614043	4800	NFYA	NFYA	4800	-0.436983439798977	-0.630835427614043	-0.193851987815067	5188	11080		none	1
EVA1B	-0.28437831128334	0.171890945091768	55194	EVA1B	EVA1B	55194	-0.28437831128334	0.171890945091768	0.456269256375108	15065	2065		none	1
RASSF7	0.143701371438951	0.0131772142258777	8045	RASSF7	RASSF7	8045	0.143701371438951	0.0131772142258777	-0.130524157213074	6154	8093		none	1
TRIM49	0.252017801459235	0.0857322366917981	57093	TRIM49	TRIM49	57093	0.252017801459235	0.0857322366917981	-0.166285564767437	5609	9307		none	1
DEPDC1B	0.384850594895704	0.621277892011271	55789	DEPDC1B	DEPDC1B	55789	0.384850594895704	0.621277892011271	0.236427297115567	12041	3476		none	1
ASUN	-0.776361599709364	-0.218764755159546	55726	ASUN	ASUN	55726	-0.776361599709364	-0.218764755159546	0.557596844549818	15987	13149		none	1
GDI2	-0.28841391420181	-0.502855837331506	2665	GDI2	GDI2	2665	-0.28841391420181	-0.502855837331506	-0.214441923129695	4889	9011		none	1
CNPY4	0.058647936786655	-0.356762622801005	245812	CNPY4	CNPY4	245812	0.058647936786655	-0.356762622801005	-0.41541055958766	2615	9092		none	1
C3orf52	0.111601223093458	0.00782232884014927	79669	C3orf52	C3orf52	79669	0.111601223093458	0.00782232884014927	-0.103778894253308	6537	1844		none	1
N4BP2L2	0.530713572098937	0.186965958419008	10443	N4BP2L2	N4BP2L2	10443	0.530713572098937	0.186965958419008	-0.343747613679929	3333	290		none	1
MPZL2	0.326208713027156	-0.0456286649912421	10205	MPZL2	MPZL2	10205	0.326208713027156	-0.0456286649912421	-0.371837378018398	3047	4164		none	1
PTHLH	0.483545760043595	0.815817531033432	5744	PTHLH	PTHLH	5744	0.483545760043595	0.815817531033432	0.332271770989837	13538	8978		none	1
KLF11	-0.148454482153129	0.174042342548168	8462	KLF11	KLF11	8462	-0.148454482153129	0.174042342548168	0.322496824701297	13381	4325		none	1
DNAJC30	-0.120241591232479	-0.404081943492499	84277	DNAJC30	DNAJC30	84277	-0.120241591232479	-0.404081943492499	-0.28384035226002	4020	4421		none	1
SCAMP1	0.165592927855651	0.251926738252989	9522	SCAMP1	SCAMP1	9522	0.165592927855651	0.251926738252989	0.0863338103973383	9634	5367		none	1
RAD51AP1	-0.101780145923526	-0.807935419998477	10635	RAD51AP1	RAD51AP1	10635	-0.101780145923526	-0.807935419998477	-0.706155274074951	885	16194		none	1
GRWD1	-0.0504980170143199	-0.207082476582134	83743	GRWD1	GRWD1	83743	-0.0504980170143199	-0.207082476582134	-0.156584459567814	5756	11920		none	1
CD37	-0.0625351942114983	0.804774960018278	951	CD37	CD37	951	-0.0625351942114983	0.804774960018278	0.867310154229776	17502	2080		none	1
PLK2	-0.135375859041506	-0.207832609854543	10769	PLK2	PLK2	10769	-0.135375859041506	-0.207832609854543	-0.0724567508130363	7014	2184		none	1
FAM221B	0.122460718718779	0.1416152615947	392307	FAM221B	FAM221B	392307	0.122460718718779	0.1416152615947	0.0191545428759203	8510	14236		none	1
SSSCA1	0.274066785746723	0.662249638260605	10534	SSSCA1	SSSCA1	10534	0.274066785746723	0.662249638260605	0.388182852513882	14271	12132		none	1
TRIM6	0.144906300142291	0.114907470870459	117854	TRIM6	TRIM6	117854	0.144906300142291	0.114907470870459	-0.0299988292718313	7725	8897		none	1
DCT	-0.410190427174472	-0.312337217272104	1638	DCT	DCT	1638	-0.410190427174472	-0.312337217272104	0.0978532099023682	9817	11687		none	1
RAB35	0.100009082377161	-0.293382072957124	11021	RAB35	RAB35	11021	0.100009082377161	-0.293382072957124	-0.393391155334285	2841	16624		none	1
ATP2B3	-0.00741969664860283	0.707638412916	492	ATP2B3	ATP2B3	492	-0.00741969664860283	0.707638412916	0.715058109564603	16981	13663		none	1
SLC25A32	0.0999394508189277	0.0198004721651055	81034	SLC25A32	SLC25A32	81034	0.0999394508189277	0.0198004721651055	-0.0801389786538222	6887	4709		none	1
TM9SF3	0.240755653779783	0.0253430812580915	56889	TM9SF3	TM9SF3	56889	0.240755653779783	0.0253430812580915	-0.215412572521691	4873	6257		none	1
GSC	0.0396264115527837	-0.539753255654558	145258	GSC	GSC	145258	0.0396264115527837	-0.539753255654558	-0.579379667207342	1428	10920		none	1
MGEA5	0.0144667130877055	-0.603990556697891	10724	MGEA5	MGEA5	10724	0.0144667130877055	-0.603990556697891	-0.618457269785596	1223	4332		none	1
PIRT	-0.084251158003088	-0.20106237148732	644139	PIRT	PIRT	644139	-0.084251158003088	-0.20106237148732	-0.116811213484232	6356	16107		none	1
MAPK10	-0.490902485543883	-0.270961846013251	5602	MAPK10	MAPK10	5602	-0.490902485543883	-0.270961846013251	0.219940639530632	11776	16730		none	1
hsa-mir-93	0.50189216190851	1.14229685477115	407050	hsa-mir-93	hsa-mir-93	407050	0.50189216190851	1.14229685477115	0.640404692862642	16580	6929		none	1
SGK223	-0.0286770003935697	0.129788287259158	157285	SGK223	SGK223	157285	-0.0286770003935697	0.129788287259158	0.158465287652727	10806	671		none	1
hsa-mir-6500	-0.236674638975508	-0.439380092909908	102466656	hsa-mir-6500	hsa-mir-6500	102466656	-0.236674638975508	-0.439380092909908	-0.2027054539344	5065	3877		none	1
PCDH8	-0.135826950440495	0.101485035412383	5100	PCDH8	PCDH8	5100	-0.135826950440495	0.101485035412383	0.237311985852878	12053	2953		none	1
EGLN3	-0.267588023371984	-0.335602772066103	112399	EGLN3	EGLN3	112399	-0.267588023371984	-0.335602772066103	-0.0680147486941193	7097	1299		none	1
LIN7A	0.311464987436045	0.509443302109512	8825	LIN7A	LIN7A	8825	0.311464987436045	0.509443302109512	0.197978314673467	11438	10136		none	1
RAB9B	-0.0914262359601586	-0.224034726981951	51209	RAB9B	RAB9B	51209	-0.0914262359601586	-0.224034726981951	-0.132608491021793	6122	17999		none	1
CYP3A4	-0.261796494202416	-0.341432488005483	1576	CYP3A4	CYP3A4	1576	-0.261796494202416	-0.341432488005483	-0.0796359938030674	6894	14246		none	1
CTSF	-0.404226332838848	0.382910669408271	8722	CTSF	CTSF	8722	-0.404226332838848	0.382910669408271	0.787137002247119	17286	9522		none	1
SLCO5A1	0.0527050346644062	-0.296199832457543	81796	SLCO5A1	SLCO5A1	81796	0.0527050346644062	-0.296199832457543	-0.348904867121949	3261	10370		none	1
PRR3	0.463322333565439	0.152745411621354	80742	PRR3	PRR3	80742	0.463322333565439	0.152745411621354	-0.310576921944084	3710	1535		none	1
C10orf2	-0.00810995731282734	0.164439113548092	56652	C10orf2	C10orf2	56652	-0.00810995731282734	0.164439113548092	0.17254907086092	11042	9018		none	1
MLEC	8.78508068178378e-05	-0.484350011423349	9761	MLEC	MLEC	9761	8.78508068178378e-05	-0.484350011423349	-0.484437862230167	2042	8601		none	1
APLNR	-0.739971541884896	-0.714149722031833	187	APLNR	APLNR	187	-0.739971541884896	-0.714149722031833	0.0258218198530629	8604	11538		none	1
PCDHA6	0.140059338197451	0.27737034498515	56142	PCDHA6	PCDHA6	56142	0.140059338197451	0.27737034498515	0.137311006787699	10478	11598		none	1
GRM1	-0.00228803245436105	-0.458875942426319	2911	GRM1	GRM1	2911	-0.00228803245436105	-0.458875942426319	-0.456587909971958	2255	7728		none	1
CSGALNACT1	0.311919106294087	0.106716929403701	55790	CSGALNACT1	CSGALNACT1	55790	0.311919106294087	0.106716929403701	-0.205202176890386	5030	3228		none	1
ABHD15	-0.0626169356059459	0.733074404081944	116236	ABHD15	ABHD15	116236	-0.0626169356059459	0.733074404081944	0.79569133968789	17313	10333		none	1
C9orf163	-0.247637068208652	0.0520371639631407	158055	C9orf163	C9orf163	158055	-0.247637068208652	0.0520371639631407	0.299674232171793	13022	6571		none	1
KCTD15	-0.300938512306621	-0.123197014698043	79047	KCTD15	KCTD15	79047	-0.300938512306621	-0.123197014698043	0.177741497608578	11141	5528		none	1
RELN	0.0787623747388817	0.851306069606275	5649	RELN	RELN	5649	0.0787623747388817	0.851306069606275	0.772543694867394	17217	3539		none	1
RAB39B	-0.317731827677031	-0.0237487624704897	116442	RAB39B	RAB39B	116442	-0.317731827677031	-0.0237487624704897	0.293983065206541	12950	9420		none	1
FBXO28	-0.290663316278647	-0.289189703754474	23219	FBXO28	FBXO28	23219	-0.290663316278647	-0.289189703754474	0.00147361252417316	8235	12806		none	1
FAM160A1	0.174938693954164	0.039810372401188	729830	FAM160A1	FAM160A1	729830	0.174938693954164	0.039810372401188	-0.135128321552976	6075	13384		none	1
EAF1	-0.183155217825679	-0.432183382834514	85403	EAF1	EAF1	85403	-0.183155217825679	-0.432183382834514	-0.249028165008835	4440	9046		none	1
CLK3	0.091123490054797	0.664800852943416	1198	CLK3	CLK3	1198	0.091123490054797	0.664800852943416	0.573677362888619	16113	13115		none	1
hsa-mir-448	0.169098725439738	-0.118719061762242	554212	hsa-mir-448	hsa-mir-448	554212	0.169098725439738	-0.118719061762242	-0.28781778720198	3966	12821		none	1
PPAP2B	-0.0446126366140898	-0.0846889041200213	8613	PPAP2B	PPAP2B	8613	-0.0446126366140898	-0.0846889041200213	-0.0400762675059315	7543	11493		none	1
DSC1	-0.0695134873300839	-0.194185515193055	1823	DSC1	DSC1	1823	-0.0695134873300839	-0.194185515193055	-0.124672027862971	6244	3938		none	1
IFIT5	0.233232418031546	0.653377503617394	24138	IFIT5	IFIT5	24138	0.233232418031546	0.653377503617394	0.420145085585848	14660	5066		none	1
CASP7	0.371832520965154	0.32754169522504	840	CASP7	CASP7	840	0.371832520965154	0.32754169522504	-0.0442908257401139	7479	17489		none	1
BRD8	-0.198474160636977	-0.587540933668418	10902	BRD8	BRD8	10902	-0.198474160636977	-0.587540933668418	-0.389066773031441	2877	16402		none	1
KLRF1	0.146023432533075	0.125081867336837	51348	KLRF1	KLRF1	51348	0.146023432533075	0.125081867336837	-0.0209415651962385	7890	15439		none	1
hsa-mir-6719	0.64454603251491	0.9661107303328	102465974	hsa-mir-6719	hsa-mir-6719	102465974	0.64454603251491	0.9661107303328	0.32156469781789	13363	8430		none	1
MMD	-0.0200817413944476	-0.38245373543523	23531	MMD	MMD	23531	-0.0200817413944476	-0.38245373543523	-0.362371994040782	3122	4775		none	1
PPP1R9A	-0.470890981199479	-0.206568425862463	55607	PPP1R9A	PPP1R9A	55607	-0.470890981199479	-0.206568425862463	0.264322555337016	12468	14142		none	1
OTOF	0.278053949320335	0.2299824841977	9381	OTOF	OTOF	9381	0.278053949320335	0.2299824841977	-0.0480714651226353	7425	555		none	1
CCDC112	0.204574490630014	0.0963292970832382	153733	CCDC112	CCDC112	153733	0.204574490630014	0.0963292970832382	-0.108245193546776	6470	8080		none	1
SAMD10	0.00963973237261966	0.0956819739547635	140700	SAMD10	SAMD10	140700	0.00963973237261966	0.0956819739547635	0.0860422415821439	9629	14229		none	1
FLT3	-0.210886742756804	-0.626228010052547	2322	FLT3	FLT3	2322	-0.210886742756804	-0.626228010052547	-0.415341267295743	2616	7123		none	1
RNASE3	0.134821834034695	0.838473840530044	6037	RNASE3	RNASE3	6037	0.134821834034695	0.838473840530044	0.703652006495349	16915	5628		none	1
