	featureCounts HCT116 KO 47 A: Counts
ENSG00000162526	0
ENSG00000225828	17.12679971
ENSG00000160058	752.5087623
ENSG00000224333	0
ENSG00000270850	0
ENSG00000229259	1.070424982
ENSG00000263529	1.070424982
ENSG00000254553	1.070424982
ENSG00000273274	18.19722469
ENSG00000160062	188.3947968
ENSG00000176261	1194.59428
ENSG00000200591	1.070424982
ENSG00000162521	6610.944689
ENSG00000162520	23.5493496
ENSG00000224409	0
ENSG00000162522	2465.188733
ENSG00000134684	8475.625007
ENSG00000116497	548.0575908
ENSG00000160097	8.563399856
ENSG00000121905	2.140849964
ENSG00000121900	1789.75057
ENSG00000116514	920.5654845
ENSG00000278966	2.140849964
ENSG00000217644	2.140849964
ENSG00000239670	2.140849964
ENSG00000236065	0
ENSG00000004455	6707.282937
ENSG00000276645	1.070424982
ENSG00000142920	41.7465743
ENSG00000278997	5.35212491
ENSG00000116525	179.831397
ENSG00000279179	4.281699928
ENSG00000160094	152.0003474
ENSG00000270115	1.070424982
ENSG00000184389	0
ENSG00000225313	26.76062455
ENSG00000134686	4632.799322
ENSG00000222112	0
ENSG00000233246	3.211274946
ENSG00000234512	4.281699928
ENSG00000121903	87.77484852
ENSG00000235907	7.492974874
ENSG00000121904	36.39444939
ENSG00000227000	0
ENSG00000176256	2.140849964
ENSG00000231163	0
ENSG00000201148	1.070424982
ENSG00000142698	2.140849964
ENSG00000270241	0
ENSG00000207941	0
ENSG00000163866	1239.552129
ENSG00000189280	160.5637473
ENSG00000189433	11.7746748
ENSG00000255811	3.211274946
ENSG00000188910	2078.765315
ENSG00000187513	0
ENSG00000230163	18.19722469
ENSG00000116544	4.281699928
ENSG00000241014	20.33807466
ENSG00000271741	0
ENSG00000243749	3.211274946
ENSG00000163867	398.1980933
ENSG00000233940	0
ENSG00000197056	928.0584594
ENSG00000228348	4.281699928
ENSG00000116560	16151.64255
ENSG00000201868	0
ENSG00000146463	1775.835045
ENSG00000240374	0
ENSG00000201542	0
ENSG00000229994	235.493496
ENSG00000227409	1.070424982
ENSG00000278702	0
ENSG00000142687	1047.946057
ENSG00000236274	0
ENSG00000020129	1282.369128
ENSG00000239636	5.35212491
ENSG00000116819	191.6060718
ENSG00000126067	11463.18113
ENSG00000142686	666.8747638
ENSG00000092853	1058.650307
ENSG00000232335	0
ENSG00000134698	189.4652218
ENSG00000092847	1128.227931
ENSG00000271164	0
ENSG00000271914	0
ENSG00000126070	528.7899411
ENSG00000271554	0
ENSG00000232862	1.070424982
ENSG00000092850	5.35212491
ENSG00000116863	1041.523507
ENSG00000171812	0
ENSG00000054116	1833.637994
ENSG00000116871	3168.457947
ENSG00000264592	0
ENSG00000054118	7777.707919
ENSG00000231849	0
ENSG00000214193	34.25359942
ENSG00000142694	169.1271472
ENSG00000116883	23.5493496
ENSG00000196182	721.4664378
ENSG00000181817	997.6360832
ENSG00000222821	1.070424982
ENSG00000116885	87.77484852
ENSG00000201448	0
ENSG00000116898	3278.71172
ENSG00000119535	4.281699928
ENSG00000230214	2.140849964
ENSG00000234481	1.070424982
ENSG00000163873	4.281699928
ENSG00000264698	0
ENSG00000207328	1.070424982
ENSG00000223944	0
ENSG00000252368	0
ENSG00000230451	0
ENSG00000233621	48.16912419
ENSG00000163874	213.0145714
ENSG00000163875	1681.637647
ENSG00000263675	0
ENSG00000163877	675.4381636
ENSG00000232273	14.98594975
ENSG00000237749	11.7746748
ENSG00000163879	2.140849964
ENSG00000134697	4877.926643
ENSG00000169218	2.140849964
ENSG00000116922	1350.876327
ENSG00000134690	3023.950574
ENSG00000183317	93.12697343
ENSG00000200421	0
ENSG00000214141	2.140849964
ENSG00000227416	0
ENSG00000185090	322.1979196
ENSG00000233728	0
ENSG00000196449	1612.060023
ENSG00000197982	773.917262
ENSG00000188786	625.1281895
ENSG00000235673	1.070424982
ENSG00000204084	521.2969662
ENSG00000230955	0
ENSG00000252448	0
ENSG00000222282	0
ENSG00000277168	0
ENSG00000183431	6743.677386
ENSG00000212541	3.211274946
ENSG00000183386	420.6770179
ENSG00000183520	3402.881018
ENSG00000185668	0
ENSG00000224592	0
ENSG00000223589	0
ENSG00000265596	0
ENSG00000237290	1.070424982
ENSG00000275350	1.070424982
ENSG00000200796	0
ENSG00000238063	3.211274946
ENSG00000215895	153.0707724
ENSG00000116954	415.324893
ENSG00000273637	0
ENSG00000228436	2.140849964
ENSG00000214114	1086.481357
ENSG00000274944	1.070424982
ENSG00000131233	0
ENSG00000158315	4.281699928
ENSG00000199963	1.070424982
ENSG00000207466	0
ENSG00000235549	0
ENSG00000174574	3132.063497
ENSG00000168653	6091.788572
ENSG00000127603	4350.207127
ENSG00000206654	0
ENSG00000222378	0
ENSG00000270040	1.070424982
ENSG00000226438	0
ENSG00000217897	27.83104953
ENSG00000183682	7.492974874
ENSG00000237624	21.40849964
ENSG00000182109	36.39444939
ENSG00000243970	11.7746748
ENSG00000090621	10680.70047
ENSG00000228060	2.140849964
ENSG00000201457	1.070424982
ENSG00000163909	347.8881191
ENSG00000225903	1.070424982
ENSG00000116981	3.211274946
ENSG00000116983	101.6903733
ENSG00000084072	2225.413538
ENSG00000225333	2.140849964
ENSG00000252413	0
ENSG00000116985	283.6626202
ENSG00000198754	62.08464895
ENSG00000261798	11.7746748
ENSG00000229213	0
ENSG00000043514	1041.523507
ENSG00000202222	1.070424982
ENSG00000116990	72.78889877
ENSG00000236546	1.070424982
ENSG00000207356	0
ENSG00000168389	246.1977459
ENSG00000228477	8.563399856
ENSG00000131236	11418.22328
ENSG00000131238	1986.708767
ENSG00000226745	3.211274946
ENSG00000117000	813.5229863
ENSG00000207508	1.070424982
ENSG00000188800	1.070424982
ENSG00000259943	59.94379899
ENSG00000084073	3137.415622
ENSG00000231296	0
ENSG00000049089	70.64804881
ENSG00000227311	5.35212491
ENSG00000084070	930.1993093
ENSG00000213172	0
ENSG00000187801	2.140849964
ENSG00000260920	12.84509978
ENSG00000279667	2.140849964
ENSG00000187815	3.211274946
ENSG00000238287	1.070424982
ENSG00000164002	2.140849964
ENSG00000227278	0
ENSG00000238186	0
ENSG00000117010	133.8031227
ENSG00000236505	0
ENSG00000233910	0
ENSG00000117016	129.5214228
ENSG00000237899	0
ENSG00000272145	5.35212491
ENSG00000066136	1678.426372
ENSG00000198974	0
ENSG00000207962	0
ENSG00000117013	140.2256726
ENSG00000264582	0
ENSG00000179862	11.7746748
ENSG00000229528	0
ENSG00000228940	1.070424982
ENSG00000233118	0
ENSG00000171793	3656.571738
ENSG00000281207	20.33807466
ENSG00000171790	10.70424982
ENSG00000010803	604.7901148
ENSG00000215893	1.070424982
ENSG00000235358	1.070424982
ENSG00000213987	0
ENSG00000204060	19.26764968
ENSG00000229901	0
ENSG00000252563	0
ENSG00000127129	2.140849964
ENSG00000127124	376.7895937
ENSG00000230881	0
ENSG00000230638	6.422549892
ENSG00000227538	0
ENSG00000228776	1.070424982
ENSG00000044012	0
ENSG00000197273	1.070424982
ENSG00000198815	1886.088818
ENSG00000227527	4.281699928
ENSG00000177181	143.4369476
ENSG00000235002	0
ENSG00000066185	25.69019957
ENSG00000127125	1321.974853
ENSG00000186409	36.39444939
ENSG00000230116	1.070424982
ENSG00000236876	4.281699928
ENSG00000200254	0
ENSG00000236180	0
ENSG00000171960	1846.483094
ENSG00000234917	3.211274946
ENSG00000065978	38092.14341
ENSG00000164007	0
ENSG00000117385	765.3538621
ENSG00000164008	5.35212491
ENSG00000283580	0
ENSG00000228452	38.53529935
ENSG00000274386	10.70424982
ENSG00000177868	193.7469217
ENSG00000164010	41.7465743
ENSG00000228192	7.492974874
ENSG00000164011	257.9724207
ENSG00000233708	1.070424982
ENSG00000237090	5.35212491
ENSG00000225099	21.40849964
ENSG00000117394	2167.610588
ENSG00000227533	5.35212491
ENSG00000207256	0
ENSG00000283136	0
ENSG00000277513	0
ENSG00000186973	4.281699928
ENSG00000117395	5442.040608
ENSG00000243710	22.47892462
ENSG00000199240	0
ENSG00000179178	262.2541206
ENSG00000253313	138.0848227
ENSG00000066056	4.281699928
ENSG00000117400	3.211274946
ENSG00000234694	14.98594975
ENSG00000117399	13874.84862
ENSG00000066322	4077.248756
ENSG00000159479	1009.410758
ENSG00000229431	4.281699928
ENSG00000198198	333.9725944
ENSG00000229372	0
ENSG00000274975	0
ENSG00000178922	42.81699928
ENSG00000229348	5.35212491
ENSG00000142949	5722.491954
ENSG00000066135	513.8039913
ENSG00000236200	8.563399856
ENSG00000126091	28.90147451
ENSG00000229444	0
ENSG00000283414	0
ENSG00000233674	0
ENSG00000283477	0
ENSG00000224751	1.070424982
ENSG00000117407	90.98612347
ENSG00000237950	1.070424982
ENSG00000117408	815.6638363
ENSG00000132768	1523.214749
ENSG00000117410	3141.697322
ENSG00000117411	2753.133054
ENSG00000159214	194.8173467
ENSG00000196517	58.87337401
ENSG00000230615	4.281699928
ENSG00000227163	0
ENSG00000271647	0
ENSG00000239560	0
ENSG00000171872	1.070424982
ENSG00000233514	156.2820474
ENSG00000283039	2.140849964
ENSG00000226804	0
ENSG00000200171	0
ENSG00000238037	0
ENSG00000227994	0
ENSG00000271329	3.211274946
ENSG00000178028	892.734435
ENSG00000117419	1979.215792
ENSG00000233602	1.070424982
ENSG00000199385	0
ENSG00000187147	1354.087602
ENSG00000263381	0
ENSG00000126106	117.746748
ENSG00000198520	13.91552477
ENSG00000199377	0
ENSG00000200169	0
ENSG00000142945	4282.770353
ENSG00000225721	1.070424982
ENSG00000142937	52236.73912
ENSG00000264294	0
ENSG00000200913	5.35212491
ENSG00000202031	0
ENSG00000281859	0
ENSG00000207421	0
ENSG00000234093	24.61977459
ENSG00000142959	14.98594975
ENSG00000173846	845.6357358
ENSG00000188396	1.070424982
ENSG00000222009	19.26764968
ENSG00000117425	27.83104953
ENSG00000202444	0
ENSG00000226499	132.7326978
ENSG00000070785	945.1852591
ENSG00000253039	0
ENSG00000229815	0
ENSG00000232369	2.140849964
ENSG00000268949	7.492974874
ENSG00000126107	591.945015
ENSG00000126088	1333.749528
ENSG00000162415	22.47892462
ENSG00000234315	1.070424982
ENSG00000281912	4.281699928
ENSG00000186603	3.211274946
ENSG00000132781	737.5228126
ENSG00000132773	865.9738104
ENSG00000070759	43.88742426
ENSG00000236872	2.140849964
ENSG00000280670	77.0705987
ENSG00000132763	842.4244608
ENSG00000117450	24534.14059
ENSG00000234379	1.070424982
ENSG00000117448	2724.231579
ENSG00000281133	1.070424982
ENSG00000280836	5.35212491
ENSG00000132780	8767.851027
ENSG00000281112	0
ENSG00000281825	0
ENSG00000159588	13.91552477
ENSG00000159592	3308.683619
ENSG00000225447	0
ENSG00000234329	2.140849964
ENSG00000159596	1373.355252
ENSG00000197429	315.7753697
ENSG00000230896	57.80294903
ENSG00000236111	11.7746748
ENSG00000086015	1878.595843
ENSG00000232467	5.35212491
ENSG00000117461	19.26764968
ENSG00000278139	0
ENSG00000226957	0
ENSG00000233114	0
ENSG00000227857	0
ENSG00000117472	207.6624465
ENSG00000250719	1.070424982
ENSG00000085998	2008.117266
ENSG00000171357	0
ENSG00000085999	415.324893
ENSG00000132128	1475.045625
ENSG00000173660	6745.818236
ENSG00000117481	1000.847358
ENSG00000225779	0
ENSG00000117480	274.0287954
ENSG00000232022	47.09869921
ENSG00000224863	1.070424982
ENSG00000197587	111.3241981
ENSG00000282881	1.070424982
ENSG00000269956	1.070424982
ENSG00000162456	3.211274946
ENSG00000079277	993.3543833
ENSG00000142961	138.0848227
ENSG00000123472	1462.200525
ENSG00000233647	3.211274946
ENSG00000186118	3.211274946
ENSG00000228237	0
ENSG00000159658	1510.36965
ENSG00000236476	1.070424982
ENSG00000142973	3.211274946
ENSG00000154198	2.140849964
ENSG00000238145	0
ENSG00000187048	2.140849964
ENSG00000259832	0
ENSG00000261196	0
ENSG00000261593	0
ENSG00000261290	0
ENSG00000186377	8.563399856
ENSG00000186160	0
ENSG00000225154	0
ENSG00000225506	4.281699928
ENSG00000162365	5.35212491
ENSG00000225514	1.070424982
ENSG00000224805	3.211274946
ENSG00000162366	0
ENSG00000162367	1.070424982
ENSG00000226252	1.070424982
ENSG00000123473	2115.159764
ENSG00000162368	4783.729244
ENSG00000225762	4.281699928
ENSG00000186790	4.281699928
ENSG00000237424	114.5354731
ENSG00000186564	61.01422397
ENSG00000271355	0
ENSG00000229554	0
ENSG00000227883	0
ENSG00000227947	5.35212491
ENSG00000269113	5.35212491
ENSG00000223814	0
ENSG00000225028	0
ENSG00000226133	3.211274946
ENSG00000231413	0
ENSG00000237180	0
ENSG00000242267	3.211274946
ENSG00000279096	3.211274946
ENSG00000223720	2.140849964
ENSG00000117834	6.422549892
ENSG00000272491	4.281699928
ENSG00000279214	0
ENSG00000132122	89.91569849
ENSG00000224986	1.070424982
ENSG00000206700	0
ENSG00000235105	4.281699928
ENSG00000223175	0
ENSG00000232514	0
ENSG00000186094	6.422549892
ENSG00000162373	3.211274946
ENSG00000229846	1.070424982
ENSG00000230114	2.140849964
ENSG00000225623	0
ENSG00000237478	0
ENSG00000215887	0
ENSG00000279324	1.070424982
ENSG00000233595	3.211274946
ENSG00000162374	8.563399856
ENSG00000230828	0
ENSG00000237337	0
ENSG00000233407	1.070424982
ENSG00000234080	2.140849964
ENSG00000229316	0
ENSG00000225671	8.563399856
ENSG00000142700	1.070424982
ENSG00000185104	2989.696975
ENSG00000225767	1.070424982
ENSG00000207194	0
ENSG00000230585	4.281699928
ENSG00000237130	0
ENSG00000123080	541.6350409
ENSG00000265538	0
ENSG00000275816	0
ENSG00000204006	0
ENSG00000200262	0
ENSG00000213478	3.211274946
ENSG00000203356	2.140849964
ENSG00000123091	2247.892462
ENSG00000233406	43.88742426
ENSG00000236434	0
ENSG00000085831	966.5937587
ENSG00000261664	2.140849964
ENSG00000085832	2831.274077
ENSG00000232027	5.35212491
ENSG00000206595	1.070424982
ENSG00000238140	2.140849964
ENSG00000227070	5.35212491
ENSG00000252032	0
ENSG00000227742	4.281699928
ENSG00000117859	3760.402962
ENSG00000236973	1.070424982
ENSG00000232846	1.070424982
ENSG00000212624	1.070424982
ENSG00000078618	6132.464722
ENSG00000266993	2.140849964
ENSG00000272175	0
ENSG00000230604	2.140849964
ENSG00000169213	965.5233337
ENSG00000200839	0
ENSG00000229032	0
ENSG00000264613	0
ENSG00000117862	2615.048231
ENSG00000198841	466.7052921
ENSG00000223390	0
ENSG00000228369	2.140849964
ENSG00000134717	2028.455341
ENSG00000157077	582.3111902
ENSG00000241745	0
ENSG00000228407	19.26764968
ENSG00000223429	0
ENSG00000224255	4.281699928
ENSG00000236004	0
ENSG00000237663	0
ENSG00000213735	4.281699928
ENSG00000154222	989.0726833
ENSG00000272100	1.070424982
ENSG00000224680	10.70424982
ENSG00000085840	1676.285522
ENSG00000134748	2195.441638
ENSG00000134744	1071.495407
ENSG00000272371	0
ENSG00000236290	0
ENSG00000116157	3.211274946
ENSG00000182183	0
ENSG00000162377	2307.836261
ENSG00000233664	0
ENSG00000239640	0
ENSG00000162378	629.4098894
ENSG00000252018	0
ENSG00000228929	199.0990466
ENSG00000206627	0
ENSG00000203995	6.422549892
ENSG00000242391	0
ENSG00000121310	250.4794458
ENSG00000230953	1.070424982
ENSG00000231866	0
ENSG00000116171	1928.905818
ENSG00000264834	0
ENSG00000266188	0
ENSG00000265815	0
ENSG00000237279	0
ENSG00000236360	0
ENSG00000226147	0
ENSG00000279054	0
ENSG00000174348	2.140849964
ENSG00000232993	0
ENSG00000227644	0
ENSG00000162383	7.492974874
ENSG00000235563	1.070424982
ENSG00000277397	2.140849964
ENSG00000157184	355.381094
ENSG00000236723	2.140849964
ENSG00000162384	811.3821363
ENSG00000259818	3.211274946
ENSG00000162385	1715.891246
ENSG00000226754	6.422549892
ENSG00000157193	1787.60972
ENSG00000234578	0
ENSG00000228838	0
ENSG00000225030	2.140849964
ENSG00000232762	2.140849964
ENSG00000225675	1.070424982
ENSG00000226938	0
ENSG00000230138	3.211274946
ENSG00000236253	0
ENSG00000143006	2.140849964
ENSG00000174332	11.7746748
ENSG00000239007	0
ENSG00000058804	3929.530109
ENSG00000201003	1.070424982
ENSG00000229687	0
ENSG00000058799	497.7476166
ENSG00000211452	2.140849964
ENSG00000081870	732.1706877
ENSG00000116212	1366.932702
ENSG00000219102	43.88742426
ENSG00000203985	3.211274946
ENSG00000116209	2762.766878
ENSG00000280378	4.281699928
ENSG00000116205	298.64857
ENSG00000225183	2.140849964
ENSG00000279049	0
ENSG00000256407	3.211274946
ENSG00000157211	0
ENSG00000280425	3.211274946
ENSG00000215883	235.493496
ENSG00000116221	4725.926295
ENSG00000157216	1184.960455
ENSG00000198711	0
ENSG00000225632	0
ENSG00000232245	0
ENSG00000235741	0
ENSG00000237173	4.281699928
ENSG00000227453	10.70424982
ENSG00000162390	701.1283632
ENSG00000162391	16.05637473
ENSG00000230728	0
ENSG00000184313	2.140849964
ENSG00000271723	1.070424982
ENSG00000243725	27.83104953
ENSG00000162396	276.1696453
ENSG00000006555	19.26764968
ENSG00000237453	0
ENSG00000162398	2.140849964
ENSG00000116133	9006.555798
ENSG00000242396	0
ENSG00000233203	3.211274946
ENSG00000143001	14.98594975
ENSG00000233271	0
ENSG00000162399	4.281699928
ENSG00000169174	1158.19983
ENSG00000162402	871.3259353
ENSG00000231090	0
ENSG00000231095	0
ENSG00000265822	1.070424982
ENSG00000231900	0
ENSG00000232198	2.140849964
ENSG00000199831	0
ENSG00000252162	0
ENSG00000272051	0
ENSG00000234810	7.492974874
ENSG00000230250	0
ENSG00000227104	0
ENSG00000233079	3.211274946
ENSG00000235612	0
ENSG00000229871	0
ENSG00000260971	2.140849964
ENSG00000223956	0
ENSG00000162407	286.8738952
ENSG00000236776	0
ENSG00000224980	1.070424982
ENSG00000225475	23.5493496
ENSG00000162409	430.3108428
ENSG00000187889	3.211274946
ENSG00000229913	5.35212491
ENSG00000157131	3.211274946
ENSG00000021852	2.140849964
ENSG00000236341	0
ENSG00000173406	12.84509978
ENSG00000227935	0
ENSG00000236888	0
ENSG00000226759	6.422549892
ENSG00000229887	2.140849964
ENSG00000223416	0
ENSG00000235038	0
ENSG00000230546	0
ENSG00000233216	0
ENSG00000162600	610.1422397
ENSG00000270209	0
ENSG00000264128	0
ENSG00000184292	14.98594975
ENSG00000185839	18.19722469
ENSG00000162601	934.4810093
ENSG00000283445	6.422549892
ENSG00000177606	1418.313101
ENSG00000234807	3.211274946
ENSG00000272226	1.070424982
ENSG00000231740	0
ENSG00000232453	9.633824838
ENSG00000237352	6.422549892
ENSG00000228121	23.5493496
ENSG00000241042	1.070424982
ENSG00000235215	0
ENSG00000224609	1.070424982
ENSG00000270457	0
ENSG00000172456	214.0849964
ENSG00000266150	0
ENSG00000226883	1.070424982
ENSG00000134709	992.2839583
ENSG00000134716	74.92974874
ENSG00000265535	0
ENSG00000162598	9.633824838
ENSG00000229332	2.140849964
ENSG00000238242	1.070424982
ENSG00000226476	14.98594975
ENSG00000231252	3.211274946
ENSG00000162599	737.5228126
ENSG00000237928	3.211274946
ENSG00000270742	1.070424982
ENSG00000237853	1.070424982
ENSG00000223920	0
ENSG00000162604	586.5928901
ENSG00000271200	0
ENSG00000132849	1305.918478
ENSG00000200575	0
ENSG00000212360	0
ENSG00000236646	0
ENSG00000242860	2.140849964
ENSG00000263908	0
ENSG00000283690	0
ENSG00000234204	0
ENSG00000234088	1.070424982
ENSG00000240563	8.563399856
ENSG00000237227	1.070424982
ENSG00000200174	0
ENSG00000132854	6.422549892
ENSG00000201153	1.070424982
ENSG00000162607	2449.132359
ENSG00000116641	1697.694021
ENSG00000270549	0
ENSG00000132855	1.070424982
ENSG00000278967	4.281699928
ENSG00000213703	1.070424982
ENSG00000235545	3.211274946
ENSG00000125703	622.9873395
ENSG00000234318	2.140849964
ENSG00000237163	1.070424982
ENSG00000229537	1.070424982
ENSG00000227485	0
ENSG00000229225	0
ENSG00000203605	0
ENSG00000224209	21.40849964
ENSG00000252259	1.070424982
ENSG00000228734	2.140849964
ENSG00000223683	0
ENSG00000230798	22.47892462
ENSG00000187140	2.140849964
ENSG00000275836	0
ENSG00000252784	0
ENSG00000236674	2.140849964
ENSG00000088035	672.2268887
ENSG00000142856	1235.270429
ENSG00000203965	246.1977459
ENSG00000264271	0
ENSG00000251720	0
ENSG00000116652	8.563399856
ENSG00000276884	0
ENSG00000278287	0
ENSG00000277565	0
ENSG00000275823	0
ENSG00000277689	0
ENSG00000274199	0
ENSG00000079739	2108.737214
ENSG00000244256	0
ENSG00000185483	132.7326978
ENSG00000177452	0
ENSG00000228056	0
ENSG00000207190	1.070424982
ENSG00000200508	0
ENSG00000223949	2.140849964
ENSG00000177414	2.140849964
ENSG00000238653	0
ENSG00000158966	321.1274946
ENSG00000264470	0
ENSG00000162437	1067.213707
ENSG00000162434	1265.242329
ENSG00000234784	0
ENSG00000233877	0
ENSG00000226891	6.422549892
ENSG00000185031	1.070424982
ENSG00000272506	2.140849964
ENSG00000212257	0
ENSG00000265996	1.070424982
ENSG00000199135	0
ENSG00000231485	1.070424982
ENSG00000235804	0
ENSG00000234496	0
ENSG00000162433	1421.524376
ENSG00000231622	0
ENSG00000116675	459.2123173
ENSG00000229294	0
ENSG00000234144	0
ENSG00000222624	0
ENSG00000213625	1275.946579
ENSG00000116678	142.3665226
ENSG00000237852	2.140849964
ENSG00000224570	1.070424982
ENSG00000239319	0
ENSG00000184588	204.4511716
ENSG00000227466	2.140849964
ENSG00000223152	0
ENSG00000118473	25.69019957
ENSG00000264720	0
ENSG00000248458	2.140849964
ENSG00000152760	5.35212491
ENSG00000172410	0
ENSG00000152763	81.35229863
ENSG00000231080	1.070424982
ENSG00000198160	1296.284653
ENSG00000116704	496.6771916
ENSG00000203963	5.35212491
ENSG00000252433	0
ENSG00000275678	1.070424982
ENSG00000162594	12.84509978
ENSG00000253074	0
ENSG00000252116	0
ENSG00000228523	3.211274946
ENSG00000081985	3.211274946
ENSG00000142864	23840.5052
ENSG00000223263	1.070424982
ENSG00000235200	0
